name,meaning,gender
Tariita,Grace,Girl
Maneansh,Harmony,Boy
Mamiay,Divine,Boy
Raloraj,Energy,Boy
Avtaika,Energy,Boy
Haviay,Prosperity,Girl
Anyaita,Hope,Boy
Anshideep,Hope,Girl
Dimiav,Strength,Boy
Riviesh,Blessing,Boy
Taviika,Strength,Girl
Hadin,Light,Boy
Omtaika,Love,Girl
Bhviraj,Victory,Girl
Ayriika,Harmony,Boy
Adiruita,Hope,Boy
Zalaika,Light,Boy
Arkaesh,Energy,Girl
Vayaa,Blessing,Girl
Tritaika,Light,Girl
Avlaav,Blessing,Boy
Sasait,Victory,Girl
Shavaali,Kindness,Boy
Adishin,Peace,Boy
Shaniit,Grace,Girl
Mamaay,Peace,Girl
Navaali,Grace,Boy
Hapapreet,Hope,Boy
Charians,Love,Boy
Detaraj,Victory,Boy
Pranaali,Grace,Boy
Aarmiesh,Courage,Girl
Deshia,Energy,Girl
Viyaita,Wisdom,Girl
Paladev,Brilliance,Boy
Aaraav,Kindness,Girl
Laruali,Victory,Girl
Jayait,Victory,Girl
Adisaika,Joy,Boy
Mayaika,Harmony,Girl
Nadiika,Hope,Girl
Denia,Courage,Boy
Damiansh,Prosperity,Girl
Anpait,Brilliance,Boy
Kilaali,Courage,Boy
Bhyapreet,Kindness,Girl
Anmiika,Love,Boy
Aayait,Courage,Girl
Aarsaika,Love,Girl
Anruika,Hope,Girl
Sapaans,Harmony,Boy
Havaav,Wisdom,Boy
Padiita,Harmony,Boy
Aavaesh,Love,Girl
Yaneali,Courage,Boy
Maniali,Peace,Girl
Deyaika,Prosperity,Boy
Disaa,Hope,Boy
Vanedeep,Hope,Girl
Ashloita,Divine,Girl
Ishpaansh,Kindness,Girl
Rashiita,Blessing,Girl
Shalaika,Grace,Boy
Aypaa,Brilliance,Boy
Zaloika,Kindness,Girl
Dikaesh,Victory,Girl
Anran,Faith,Boy
Yashiali,Divine,Boy
Trishiansh,Prosperity,Boy
Shineika,Prosperity,Girl
Desaraj,Brilliance,Girl
Bariali,Victory,Boy
Yalaali,Strength,Boy
Saraesh,Faith,Girl
Delaita,Prosperity,Boy
Shimiika,Joy,Boy
Padiesh,Light,Girl
Vayapreet,Divine,Boy
Bhmian,Faith,Girl
Zadiay,Divine,Girl
Vamiit,Kindness,Girl
Aykaansh,Peace,Boy
Naneesh,Courage,Boy
Shimiraj,Kindness,Boy
Parudeep,Harmony,Girl
Aaniraj,Joy,Girl
Yanaika,Brilliance,Boy
Dirapreet,Victory,Girl
Gashiit,Courage,Girl
Badiav,Courage,Boy
Mayaita,Hope,Boy
Haniraj,Blessing,Girl
Halopreet,Divine,Boy
Rilaita,Love,Girl
Adilaav,Wisdom,Boy
Jalaans,Wisdom,Girl
Zaneika,Kindness,Girl
Omruraj,Blessing,Boy
Bavia,Victory,Girl
Taruans,Hope,Boy
Mashia,Blessing,Boy
Sariika,Light,Girl
Panaesh,Faith,Boy
Bamaita,Energy,Girl
Paviav,Peace,Girl
Trikaika,Love,Boy
Arshipreet,Joy,Boy
Annideep,Faith,Boy
Vapaika,Victory,Girl
Zanean,Blessing,Boy
Jaruya,Love,Girl
Sumiita,Blessing,Boy
Prashiansh,Love,Girl
Shiraesh,Divine,Girl
Valoav,Energy,Boy
Pamapreet,Divine,Girl
Rinepreet,Joy,Girl
Aynadeep,Love,Girl
Rapaansh,Energy,Girl
Nalan,Victory,Boy
Ashloali,Prosperity,Boy
Gadian,Joy,Girl
Sushia,Joy,Boy
Aasaali,Wisdom,Girl
Chashideep,Wisdom,Girl
Zataali,Harmony,Boy
Sariansh,Brilliance,Boy
Naripreet,Wisdom,Boy
Kaloans,Prosperity,Girl
Aaran,Energy,Boy
Vinaansh,Hope,Girl
Shimaans,Divine,Girl
Adipaan,Joy,Girl
Daria,Wisdom,Girl
Aarmaita,Energy,Girl
Ashmaav,Love,Girl
Avshiav,Love,Boy
Ladians,Hope,Girl
Pravians,Divine,Girl
Janedeep,Joy,Girl
Aarmaay,Faith,Girl
Praraa,Victory,Boy
Tasaav,Joy,Girl
Supaika,Love,Girl
Ritaya,Divine,Girl
Maniali,Peace,Boy
Avmaali,Harmony,Girl
Lavaans,Brilliance,Girl
Banians,Hope,Girl
Zamaay,Faith,Boy
Aavaay,Grace,Girl
Variika,Courage,Boy
Layaika,Brilliance,Girl
Yaniika,Victory,Boy
Takaika,Faith,Boy
Hanin,Joy,Boy
Ramiika,Prosperity,Girl
Aarloesh,Kindness,Boy
Arnepreet,Grace,Girl
Omlaika,Courage,Girl
Tatapreet,Prosperity,Boy
Ishvaita,Wisdom,Girl
Aamaika,Divine,Boy
Janaan,Peace,Boy
Gapaita,Blessing,Boy
Aataav,Divine,Boy
Ishmiay,Joy,Girl
Bhshiika,Divine,Boy
Laraay,Light,Girl
Naruan,Grace,Boy
Shiyaan,Courage,Boy
Hashiita,Hope,Girl
Aaryaans,Light,Boy
Aymadeep,Grace,Girl
Bhlon,Brilliance,Boy
Kavin,Divine,Boy
Aditadeep,Faith,Girl
Aataav,Divine,Girl
Navaans,Wisdom,Boy
Pramadev,Energy,Girl
Kiyaraj,Courage,Girl
Vamaraj,Grace,Girl
Davan,Peace,Boy
Vinait,Divine,Boy
Shanedeep,Prosperity,Girl
Makaay,Brilliance,Girl
Armin,Strength,Boy
Trimaraj,Brilliance,Girl
Payaansh,Courage,Boy
Panea,Joy,Girl
Ripaita,Courage,Boy
Aavin,Harmony,Boy
Denaraj,Divine,Girl
Jatadev,Divine,Girl
Ishriraj,Joy,Boy
Jalaita,Wisdom,Boy
Aariita,Peace,Girl
Trikan,Grace,Girl
Omsaya,Harmony,Girl
Aymaraj,Brilliance,Girl
Adikaan,Strength,Girl
Riraa,Joy,Boy
Ishyaya,Prosperity,Girl
Kaneali,Kindness,Boy
Haraans,Peace,Boy
Adishians,Victory,Boy
Ishvaali,Brilliance,Boy
Garians,Love,Boy
Sumaav,Energy,Girl
Antaita,Wisdom,Girl
Rinaita,Wisdom,Boy
Hashin,Energy,Girl
Ralon,Brilliance,Boy
Lariraj,Light,Girl
Ganiay,Brilliance,Girl
Suyaraj,Divine,Boy
Kivipreet,Blessing,Girl
Bavan,Blessing,Girl
Ayshiya,Brilliance,Boy
Raruesh,Faith,Boy
Chaloita,Blessing,Girl
Gamian,Victory,Girl
Vishiika,Prosperity,Boy
Shikaa,Blessing,Girl
Ramaya,Peace,Boy
Kimaita,Faith,Boy
Ganaya,Harmony,Girl
Yaladeep,Kindness,Boy
Yamiit,Wisdom,Girl
Ishsaesh,Light,Boy
Antaan,Victory,Boy
Tasaika,Kindness,Boy
Antaansh,Blessing,Girl
Daraans,Harmony,Girl
Aarruay,Hope,Boy
Taraans,Strength,Boy
Janideep,Brilliance,Boy
Chasait,Energy,Boy
Aavaav,Brilliance,Girl
Ayviit,Energy,Boy
Savaika,Peace,Boy
Arshiya,Strength,Girl
Tavin,Kindness,Boy
Diniit,Faith,Girl
Avviika,Brilliance,Girl
Zaviav,Courage,Boy
Diviraj,Brilliance,Girl
Suladev,Brilliance,Girl
Deviika,Victory,Boy
Gadiita,Wisdom,Girl
Takaika,Wisdom,Girl
Vavaya,Energy,Girl
Deman,Faith,Girl
Avlaans,Light,Girl
Tavidev,Wisdom,Girl
Japaan,Grace,Girl
Adiruya,Brilliance,Girl
Viraika,Light,Girl
Ishneita,Kindness,Boy
Yadiika,Wisdom,Girl
Ravia,Brilliance,Boy
Banadev,Victory,Girl
Lapaans,Hope,Boy
Omviit,Prosperity,Girl
Aapaali,Brilliance,Boy
Didian,Light,Boy
Ashlodev,Love,Girl
Ayriita,Victory,Girl
Raparaj,Brilliance,Boy
Ishnadeep,Love,Girl
Balodeep,Love,Girl
Tamiali,Faith,Girl
Raruali,Peace,Boy
Pradiay,Harmony,Girl
Yavideep,Hope,Girl
Chaniay,Harmony,Boy
Adiradev,Strength,Girl
Marideep,Wisdom,Girl
Artaan,Hope,Girl
Bhdiraj,Love,Boy
Ishviita,Energy,Girl
Ompaansh,Light,Girl
Ayruan,Peace,Boy
Sunians,Love,Girl
Chalodeep,Prosperity,Girl
Triviraj,Energy,Boy
Dania,Brilliance,Boy
Ashvadev,Energy,Boy
Mashiya,Divine,Boy
Adiyaan,Wisdom,Girl
Ashkaan,Energy,Boy
Lariit,Light,Girl
Diloali,Kindness,Boy
Rapaika,Blessing,Girl
Palaan,Harmony,Boy
Ishtaita,Love,Girl
Adivaans,Harmony,Boy
Kimiika,Courage,Boy
Malaraj,Divine,Boy
Bhtan,Joy,Boy
Pakadev,Divine,Girl
Sakaansh,Light,Girl
Aynipreet,Kindness,Girl
Anlodev,Victory,Girl
Ishviita,Prosperity,Boy
Aasaav,Strength,Girl
Dimaya,Blessing,Boy
Chaloita,Grace,Girl
Ishnipreet,Love,Boy
Chaniita,Joy,Boy
Gavian,Prosperity,Girl
Ishviansh,Kindness,Boy
Karuan,Divine,Girl
Adiriraj,Blessing,Boy
Kitaav,Courage,Boy
Danaita,Peace,Boy
Rapan,Courage,Boy
Naviali,Courage,Girl
Chakaans,Divine,Girl
Gavaita,Strength,Boy
Shapaa,Kindness,Girl
Lashiika,Prosperity,Girl
Gavipreet,Love,Girl
Shanen,Prosperity,Boy
Bamaa,Harmony,Girl
Baloita,Strength,Boy
Aarvaita,Brilliance,Girl
Trivaika,Energy,Boy
Shavaika,Kindness,Boy
Vapapreet,Joy,Boy
Yayaa,Harmony,Boy
Hapaansh,Grace,Girl
Ladiali,Blessing,Boy
Daruita,Love,Girl
Riruita,Light,Girl
Raviansh,Light,Girl
Mashian,Strength,Boy
Baria,Courage,Boy
Ishpadeep,Light,Boy
Shiriya,Peace,Boy
Aynaav,Love,Boy
Karapreet,Strength,Boy
Patait,Energy,Girl
Aasaika,Peace,Girl
Tataika,Faith,Boy
Ashradev,Wisdom,Boy
Aydiika,Divine,Boy
Tritaika,Prosperity,Girl
Riruya,Hope,Boy
Aynadeep,Energy,Girl
Trimaav,Wisdom,Girl
Rinians,Love,Boy
Vakadev,Victory,Boy
Avsaansh,Faith,Boy
Chakaa,Energy,Boy
Sulaansh,Divine,Boy
Japait,Kindness,Girl
Kaviika,Joy,Boy
Shamiit,Courage,Boy
Bhnadeep,Courage,Boy
Kaloan,Grace,Boy
Avniesh,Prosperity,Girl
Maraan,Kindness,Boy
Varaika,Strength,Girl
Hamiya,Brilliance,Girl
Arneraj,Faith,Boy
Jamaa,Faith,Girl
Kilaali,Wisdom,Boy
Ririita,Grace,Boy
Kiniika,Divine,Boy
Yashiika,Prosperity,Girl
Jamaika,Light,Boy
Havia,Strength,Boy
Vipaa,Energy,Girl
Ravin,Light,Girl
Yamiika,Wisdom,Boy
Aarmiika,Harmony,Boy
Diridev,Divine,Boy
Lanapreet,Strength,Boy
Dania,Victory,Girl
Gasaesh,Victory,Girl
Saviita,Brilliance,Boy
Aarpaav,Grace,Boy
Balaansh,Love,Boy
Vayaali,Faith,Boy
Shamadeep,Light,Girl
Kipaansh,Love,Boy
Garaya,Wisdom,Girl
Shinaita,Joy,Boy
Gayaya,Faith,Girl
Maraika,Energy,Boy
Ritaav,Energy,Girl
Lapaav,Harmony,Boy
Ashrian,Victory,Girl
Yamaika,Courage,Boy
Ashrin,Energy,Girl
Mamaan,Light,Boy
Bhtadev,Wisdom,Boy
Shamaya,Energy,Boy
Bhmaa,Harmony,Boy
Daloika,Blessing,Girl
Aarruraj,Harmony,Boy
Yapapreet,Peace,Boy
Ashloika,Energy,Girl
Hamaika,Light,Boy
Gayaesh,Wisdom,Boy
Aarviay,Victory,Girl
Dirun,Hope,Boy
Chalaansh,Prosperity,Boy
Namaan,Harmony,Boy
Naruit,Wisdom,Girl
Yapaita,Peace,Girl
Sariesh,Love,Boy
Baradev,Light,Girl
Zaruay,Hope,Girl
Vakaita,Wisdom,Boy
Talopreet,Kindness,Boy
Dilaita,Kindness,Girl
Triyaita,Faith,Boy
Vaviit,Blessing,Girl
Avlaita,Harmony,Girl
Ashdiit,Victory,Boy
Viruit,Divine,Boy
Arloans,Victory,Girl
Arvadeep,Energy,Boy
Vamin,Courage,Boy
Demiita,Brilliance,Girl
Vadiit,Courage,Girl
Pranaesh,Victory,Girl
Kiria,Faith,Boy
Dasaav,Harmony,Girl
Sashians,Peace,Boy
Aarshiansh,Kindness,Girl
Adiniraj,Hope,Girl
Riniansh,Hope,Girl
Bhlan,Faith,Boy
Ishnaika,Hope,Girl
Zakan,Divine,Girl
Dimaesh,Wisdom,Girl
Triniay,Blessing,Girl
Viloika,Blessing,Girl
Aadiika,Victory,Girl
Dishiita,Faith,Boy
Aayaraj,Wisdom,Girl
Garaansh,Grace,Girl
Zariav,Prosperity,Girl
Ishsaraj,Peace,Boy
Prapaika,Joy,Boy
Mariraj,Divine,Girl
Laviika,Joy,Boy
Vaviali,Brilliance,Girl
Ayyaita,Love,Boy
Trimiay,Joy,Boy
Gamin,Faith,Boy
Antaesh,Strength,Girl
Avvideep,Harmony,Boy
Bamaita,Prosperity,Girl
Raniit,Joy,Girl
Laloita,Energy,Girl
Kiriika,Light,Boy
Shiniya,Grace,Girl
Tasaika,Prosperity,Boy
Anmaya,Faith,Girl
Zamiesh,Peace,Boy
Naraika,Hope,Boy
Galoans,Harmony,Boy
Baniya,Courage,Girl
Arkaita,Joy,Boy
Tarua,Strength,Girl
Arloav,Love,Girl
Kayadev,Wisdom,Girl
Aayapreet,Blessing,Boy
Javaika,Peace,Girl
Bayaay,Victory,Boy
Nalaesh,Faith,Girl
Kiladeep,Harmony,Girl
Mamadev,Energy,Boy
Chamia,Blessing,Boy
Zapaay,Kindness,Girl
Avraans,Brilliance,Boy
Zakaansh,Energy,Boy
Shaviika,Energy,Girl
Omshiita,Blessing,Boy
Zanen,Victory,Girl
Omruans,Wisdom,Boy
Pavaav,Hope,Girl
Samaansh,Faith,Girl
Jalaansh,Faith,Boy
Kivaika,Victory,Girl
Yaniay,Kindness,Girl
Satait,Hope,Boy
Naniay,Brilliance,Boy
Ashkaika,Prosperity,Girl
Zamidev,Blessing,Girl
Delaav,Peace,Boy
Aarmiesh,Harmony,Boy
Salaraj,Blessing,Girl
Jarians,Light,Girl
Paraika,Brilliance,Boy
Prataans,Victory,Boy
Maraya,Prosperity,Boy
Rataay,Love,Girl
Samait,Prosperity,Girl
Disaika,Energy,Boy
Arraita,Courage,Girl
Shineav,Peace,Boy
Deshian,Grace,Girl
Avraraj,Blessing,Boy
Shaneansh,Blessing,Girl
Ashsaansh,Love,Boy
Yadiesh,Hope,Girl
Risaraj,Wisdom,Boy
Bhridev,Light,Boy
Bayadeep,Faith,Girl
Vadidev,Faith,Girl
Ansaay,Faith,Girl
Bhshiansh,Energy,Girl
Kataika,Peace,Girl
Tritaika,Harmony,Boy
Raniit,Brilliance,Boy
Aarnian,Victory,Girl
Rarapreet,Courage,Girl
Aavadev,Light,Girl
Mataesh,Harmony,Girl
Bhtait,Brilliance,Boy
Varuika,Joy,Girl
Maraita,Victory,Girl
Naniav,Peace,Boy
Ardian,Peace,Girl
Hashiit,Energy,Girl
Shikaay,Prosperity,Girl
Shamiika,Blessing,Girl
Valaraj,Courage,Girl
Yanidev,Prosperity,Boy
Aarmiita,Wisdom,Girl
Mavaa,Victory,Girl
Visadev,Victory,Girl
Ishtaay,Light,Girl
Shakapreet,Peace,Boy
Hakaita,Strength,Girl
Shiraay,Energy,Girl
Aydipreet,Strength,Boy
Antaya,Energy,Boy
Anmiika,Harmony,Boy
Adimait,Divine,Boy
Sharuans,Energy,Girl
Kivian,Light,Girl
Rapaans,Prosperity,Girl
Mamians,Light,Girl
Manaita,Divine,Girl
Shitaay,Peace,Boy
Taviav,Victory,Boy
Mamaansh,Wisdom,Girl
Ishriesh,Courage,Girl
Vataita,Peace,Girl
Baviali,Joy,Girl
Ashmiit,Wisdom,Girl
Arruesh,Blessing,Boy
Adinan,Grace,Boy
Pranean,Love,Boy
Aarmiika,Victory,Girl
Ayvidev,Wisdom,Girl
Chadians,Prosperity,Boy
Aarmiit,Love,Girl
Nashiesh,Joy,Boy
Jarua,Wisdom,Boy
Prashiit,Love,Boy
Aaviika,Harmony,Girl
Tavia,Joy,Boy
Baruika,Faith,Girl
Saniay,Love,Girl
Nanen,Light,Boy
Kavaita,Light,Girl
Dinaika,Faith,Boy
Chayaita,Courage,Girl
Avmaan,Hope,Boy
Anshiay,Strength,Girl
Triviit,Victory,Girl
Triyaesh,Grace,Boy
Aamaansh,Blessing,Boy
Trimaali,Hope,Boy
Ashraita,Courage,Girl
Chayaita,Hope,Boy
Diloav,Harmony,Boy
Hanaansh,Light,Girl
Kiraita,Grace,Girl
Bashiraj,Light,Boy
Yariita,Brilliance,Boy
Anpaika,Strength,Girl
Ishviit,Grace,Boy
Riruit,Courage,Girl
Rasaraj,Joy,Boy
Vipaika,Prosperity,Girl
Adiriita,Courage,Girl
Dashians,Grace,Girl
Bashiansh,Harmony,Boy
Kishia,Prosperity,Girl
Shalaansh,Blessing,Boy
Bhkaans,Strength,Boy
Mapaesh,Energy,Girl
Aaviali,Courage,Girl
Havipreet,Harmony,Girl
Zarait,Faith,Boy
Triniansh,Prosperity,Girl
Pashiesh,Joy,Boy
Rishiesh,Peace,Girl
Anyaansh,Strength,Boy
Basadev,Wisdom,Girl
Baniita,Brilliance,Boy
Shadiita,Courage,Boy
Aasaika,Peace,Girl
Ashyan,Courage,Girl
Triniya,Wisdom,Girl
Avshin,Brilliance,Girl
Riviika,Love,Girl
Bhniesh,Divine,Girl
Masan,Wisdom,Boy
Makaan,Blessing,Boy
Shasaali,Courage,Girl
Pralon,Prosperity,Girl
Nayaika,Joy,Girl
Kishin,Faith,Boy
Armiika,Prosperity,Girl
Ashvaay,Love,Boy
Talopreet,Love,Girl
Navaya,Kindness,Girl
Bhria,Joy,Girl
Mamiit,Courage,Boy
Panaa,Divine,Boy
Yariesh,Grace,Girl
Aakaita,Brilliance,Boy
Ishraraj,Wisdom,Girl
Aarlaya,Victory,Boy
Rashiit,Grace,Boy
Anpaans,Joy,Boy
Zataa,Prosperity,Girl
Ashraesh,Peace,Boy
Layan,Peace,Girl
Anmipreet,Energy,Boy
Chariansh,Blessing,Girl
Shikaya,Brilliance,Boy
Vimiit,Harmony,Girl
Gashiita,Hope,Boy
Manipreet,Grace,Girl
Bhnaav,Grace,Boy
Prarudev,Victory,Boy
Adididev,Kindness,Boy
Vitadev,Faith,Girl
Shasaita,Grace,Boy
Kamiansh,Courage,Girl
Vamiesh,Joy,Boy
Dimiay,Peace,Girl
Ishtaansh,Kindness,Girl
Nadiika,Energy,Girl
Vinians,Peace,Boy
Deyaika,Harmony,Girl
Havians,Divine,Girl
Haneya,Strength,Girl
Aarnideep,Energy,Boy
Bapan,Peace,Girl
Bhruans,Faith,Girl
Deyait,Divine,Boy
Zatadev,Victory,Girl
Kisaans,Energy,Girl
Davan,Wisdom,Girl
Kanian,Faith,Boy
Rikan,Grace,Boy
Laloika,Hope,Boy
Suyaan,Hope,Girl
Bayaav,Peace,Girl
Ashmiita,Light,Boy
Mashiika,Brilliance,Girl
Sumiesh,Hope,Boy
Bakaali,Victory,Boy
Kapadeep,Divine,Girl
Daviika,Wisdom,Girl
Shanaa,Harmony,Boy
Baniika,Wisdom,Boy
Halaay,Peace,Boy
Arsadeep,Joy,Girl
Trilaita,Love,Girl
Salaali,Prosperity,Girl
Samiika,Victory,Girl
Tariraj,Joy,Boy
Vipaan,Love,Boy
Arparaj,Strength,Boy
Masaraj,Blessing,Girl
Aardia,Kindness,Boy
Zayait,Strength,Girl
Madia,Divine,Girl
Aarmaika,Energy,Girl
Kishians,Wisdom,Boy
Zakait,Wisdom,Girl
Dilaraj,Blessing,Boy
Hadiika,Strength,Boy
Avneesh,Joy,Girl
Aavian,Grace,Boy
Lataay,Joy,Boy
Shatadev,Courage,Boy
Aarlaika,Strength,Boy
Avruika,Strength,Girl
Aaniraj,Faith,Boy
Yashiay,Victory,Boy
Chapaan,Wisdom,Boy
Chaniali,Strength,Girl
Vamian,Joy,Boy
Ayraita,Faith,Girl
Japadeep,Faith,Girl
Shimiesh,Victory,Girl
Gakadev,Harmony,Girl
Kanaika,Prosperity,Boy
Panaansh,Hope,Boy
Ayloit,Hope,Boy
Paniita,Prosperity,Girl
Vadiesh,Strength,Boy
Pashin,Faith,Boy
Mamadev,Light,Boy
Shavan,Kindness,Girl
Praniay,Love,Boy
Gataav,Strength,Girl
Janians,Courage,Boy
Shinan,Faith,Girl
Shakan,Love,Girl
Anvaans,Brilliance,Boy
Sashidev,Kindness,Girl
Salaika,Joy,Boy
Adishiali,Divine,Boy
Rinaika,Harmony,Boy
Desaya,Light,Girl
Marian,Joy,Girl
Haviav,Blessing,Girl
Vivaan,Prosperity,Boy
Paruansh,Joy,Boy
Haradeep,Victory,Girl
Tasapreet,Prosperity,Girl
Taniita,Kindness,Girl
Deyaan,Wisdom,Girl
Avlaika,Love,Girl
Padiesh,Divine,Girl
Adiloesh,Peace,Girl
Dashiika,Blessing,Boy
Shikaita,Brilliance,Boy
Sukaali,Energy,Boy
Vakaya,Victory,Girl
Ishvaika,Joy,Boy
Depaika,Joy,Boy
Zariya,Love,Girl
Armiay,Light,Girl
Ravaita,Harmony,Boy
Varuita,Energy,Boy
Haran,Hope,Boy
Ishlaay,Wisdom,Girl
Kilaan,Harmony,Girl
Sukait,Harmony,Girl
Yashiraj,Grace,Girl
Dineit,Victory,Girl
Avsadeep,Victory,Boy
Tataansh,Victory,Girl
Ayloita,Love,Girl
Aarruay,Brilliance,Boy
Masaya,Faith,Boy
Vipadeep,Peace,Boy
Arkait,Courage,Girl
Arnipreet,Grace,Girl
Annian,Divine,Girl
Ishshia,Love,Boy
Aamaav,Grace,Boy
Chaneya,Grace,Boy
Ommiika,Brilliance,Boy
Hakaita,Courage,Girl
Paniika,Strength,Girl
Supadev,Blessing,Boy
Ommian,Courage,Boy
Vamaansh,Energy,Girl
Panidev,Blessing,Girl
Omlaali,Love,Girl
Ashviita,Divine,Girl
Triloans,Divine,Girl
Shayait,Kindness,Boy
Tayaika,Light,Boy
Ridia,Kindness,Boy
Aykaans,Kindness,Girl
Detaya,Peace,Boy
Aaraika,Love,Boy
Danedev,Peace,Girl
Aavian,Kindness,Girl
Arnedev,Victory,Girl
Varuans,Blessing,Girl
Yavadev,Energy,Boy
Ishloans,Divine,Boy
Ashnait,Light,Girl
Rivideep,Prosperity,Girl
Vaviya,Courage,Girl
Jariay,Victory,Girl
Galaesh,Faith,Girl
Pakaansh,Faith,Girl
Zataraj,Energy,Girl
Ankan,Victory,Girl
Pralaita,Divine,Boy
Dediesh,Hope,Boy
Viloita,Brilliance,Boy
Chanaika,Harmony,Girl
Ardiansh,Faith,Girl
Arriansh,Wisdom,Boy
Vidians,Prosperity,Girl
Valaika,Kindness,Boy
Napadeep,Strength,Girl
Avlapreet,Victory,Girl
Ashvaav,Light,Girl
Jaruya,Prosperity,Boy
Vinaay,Energy,Girl
Kitaika,Energy,Girl
Avshiika,Divine,Girl
Shivadev,Wisdom,Boy
Shataita,Blessing,Girl
Ashdin,Energy,Girl
Sukaika,Hope,Girl
Kivait,Joy,Girl
Dashians,Blessing,Girl
Vakaika,Energy,Boy
Divian,Wisdom,Boy
Shivin,Hope,Girl
Anshidev,Wisdom,Boy
Salait,Divine,Boy
Armia,Courage,Girl
Yalaesh,Harmony,Girl
Trisan,Harmony,Girl
Suripreet,Strength,Boy
Bhtaika,Courage,Girl
Ishvideep,Strength,Girl
Raruika,Faith,Girl
Kishiansh,Peace,Girl
Ashkaans,Faith,Boy
Mamia,Love,Boy
Shipaali,Love,Boy
Aaneya,Victory,Girl
Shavidev,Prosperity,Girl
Avmiansh,Prosperity,Girl
Arkaraj,Light,Girl
Anlon,Grace,Girl
Kiruav,Prosperity,Boy
Aarmaita,Divine,Girl
Anloit,Joy,Boy
Pakaika,Harmony,Girl
Aapaali,Hope,Boy
Deruit,Prosperity,Boy
Maneika,Divine,Girl
Rirudev,Faith,Boy
Haruan,Love,Boy
Ramaika,Courage,Boy
Aanaesh,Joy,Boy
Savaika,Brilliance,Boy
Delodeep,Strength,Boy
Jamipreet,Victory,Boy
Baraa,Harmony,Girl
Shamiika,Faith,Boy
Vishiali,Prosperity,Boy
Padidev,Love,Boy
Ashmaa,Kindness,Boy
Zasan,Courage,Boy
Napaan,Joy,Girl
Dinaika,Victory,Girl
Taraay,Love,Boy
Aarpaav,Blessing,Boy
Dekaan,Joy,Girl
Tanaesh,Hope,Girl
Zavaya,Blessing,Girl
Janadeep,Kindness,Girl
Karuav,Grace,Girl
Zaviika,Love,Boy
Dashiya,Brilliance,Girl
Javaika,Prosperity,Boy
Anyaansh,Courage,Girl
Riniraj,Energy,Girl
Ashloali,Hope,Girl
Jaloika,Prosperity,Boy
Aarmians,Victory,Girl
Delan,Prosperity,Girl
Zamiali,Light,Girl
Yalaav,Courage,Boy
Trivians,Courage,Boy
Sushiita,Wisdom,Boy
Ratadev,Wisdom,Boy
Aarradeep,Strength,Girl
Chataesh,Grace,Girl
Ishkadeep,Victory,Girl
Valaay,Strength,Boy
Adisaali,Love,Boy
Anshia,Joy,Boy
Arrudev,Faith,Girl
Riviesh,Victory,Girl
Jalon,Strength,Boy
Ramaita,Joy,Boy
Shashian,Hope,Boy
Dinaika,Hope,Boy
Yadin,Brilliance,Boy
Paruesh,Prosperity,Boy
Samaya,Harmony,Boy
Basaya,Divine,Boy
Anmaay,Peace,Girl
Kiman,Divine,Girl
Dimiita,Hope,Boy
Triridev,Peace,Girl
Zavidev,Joy,Boy
Shapaita,Divine,Boy
Sutaita,Divine,Girl
Aarviya,Wisdom,Girl
Zanians,Divine,Boy
Vatapreet,Kindness,Girl
Triruan,Light,Boy
Adimadev,Brilliance,Boy
Harapreet,Kindness,Girl
Zaviit,Energy,Girl
Yalodeep,Energy,Girl
Avviesh,Harmony,Boy
Aardiita,Prosperity,Boy
Kanaika,Harmony,Girl
Omyaika,Strength,Boy
Aasaraj,Blessing,Girl
Yaruav,Grace,Boy
Aartaay,Faith,Boy
Anmideep,Joy,Girl
Maria,Prosperity,Boy
Omtait,Harmony,Boy
Ralaa,Joy,Girl
Aarrudeep,Victory,Boy
Demiay,Hope,Girl
Nalan,Strength,Boy
Shamiav,Victory,Girl
Daloika,Strength,Girl
Ashtan,Victory,Girl
Pramiay,Strength,Boy
Navaika,Joy,Girl
Zataika,Blessing,Girl
Bhpaika,Courage,Boy
Surudeep,Prosperity,Girl
Aarruesh,Hope,Girl
Yaloa,Wisdom,Boy
Tanaan,Grace,Girl
Avruita,Energy,Girl
Yavaika,Grace,Boy
Dimapreet,Grace,Girl
Javaansh,Wisdom,Girl
Dekait,Victory,Girl
Yalapreet,Divine,Boy
Suvadeep,Brilliance,Girl
Taneans,Energy,Girl
Ashkaita,Divine,Girl
Avmiika,Harmony,Boy
Lanideep,Faith,Boy
Sashiika,Wisdom,Boy
Vavaa,Energy,Boy
Trinians,Joy,Boy
Lanait,Light,Girl
Yamidev,Prosperity,Boy
Havia,Courage,Girl
Laridev,Wisdom,Girl
Shilaali,Faith,Girl
Anrin,Wisdom,Girl
Diraansh,Hope,Boy
Gayaika,Energy,Girl
Kiniansh,Kindness,Girl
Shaneit,Prosperity,Boy
Daniraj,Blessing,Girl
Vilan,Wisdom,Boy
Vimians,Brilliance,Girl
Daladev,Love,Boy
Aypaita,Wisdom,Girl
Hamin,Joy,Girl
Riviita,Divine,Girl
Aaruraj,Prosperity,Boy
Dikaans,Peace,Boy
Shavian,Victory,Boy
Taneali,Harmony,Boy
Sayaans,Brilliance,Girl
Taneav,Victory,Boy
Ashmaika,Grace,Girl
Yapaita,Divine,Girl
Naviita,Hope,Boy
Suyaans,Strength,Girl
Omshiika,Blessing,Boy
