name,meaning,gender
Darudeep,Harmony,Girl
Rayan,Light,Boy
Ompadeep,Grace,Girl
Aaryadeep,Brilliance,Girl
Avsaa,Victory,Girl
Aarnaika,Prosperity,Boy
Arnaansh,Hope,Girl
Gamaika,Strength,Boy
Annan,Wisdom,Girl
Vivaa,Love,Boy
Vinan,Hope,Boy
Aarlaika,Prosperity,Girl
Laraika,Love,Girl
Laviesh,Light,Boy
Aashiika,Grace,Girl
Anpaay,Wisdom,Girl
Ishviika,Grace,Girl
Omlaika,Joy,Girl
Avkait,Strength,Boy
Kashiita,Prosperity,Girl
Mariesh,Prosperity,Boy
Chashia,Victory,Girl
Ishniita,Victory,Girl
Diviesh,Light,Girl
Aarviita,Love,Girl
Dirua,Strength,Boy
Raviita,Love,Girl
Hadiita,Brilliance,Girl
Omvian,Divine,Girl
Lakaa,Kindness,Girl
Adidideep,Brilliance,Boy
Aalaika,Love,Girl
Diniav,Brilliance,Boy
Ayvaraj,Joy,Girl
Ashmia,Brilliance,Boy
Paniit,Strength,Boy
Shiraa,Divine,Girl
Omradeep,Energy,Girl
Chamiita,Harmony,Girl
Chaniya,Light,Girl
Deshians,Light,Girl
Omnia,Brilliance,Girl
Daraya,Brilliance,Girl
Shitaay,Peace,Boy
Aarpan,Kindness,Boy
Kinaika,Divine,Girl
Ishtaav,Grace,Boy
Avpaans,Wisdom,Girl
Daraika,Joy,Boy
Baraika,Love,Boy
Rimiika,Kindness,Boy
Papaay,Brilliance,Boy
Chaviesh,Prosperity,Girl
Ashnideep,Prosperity,Girl
Dashia,Harmony,Boy
Harian,Love,Boy
Pasaav,Harmony,Boy
Bhkaita,Harmony,Girl
Chayaav,Prosperity,Boy
Tridiya,Prosperity,Boy
Pavaa,Wisdom,Girl
Trivaika,Energy,Boy
Rayaita,Victory,Boy
Saruesh,Divine,Boy
Arpaika,Light,Boy
Chanaesh,Harmony,Girl
Varuita,Light,Boy
Hanaali,Brilliance,Girl
Badiansh,Light,Boy
Kashiika,Divine,Girl
Pramiit,Joy,Boy
Savaya,Peace,Boy
Yanaita,Brilliance,Girl
Avtaav,Energy,Girl
Hasaita,Kindness,Girl
Ishshiita,Grace,Girl
Vavaali,Brilliance,Boy
Avviesh,Hope,Girl
Demin,Divine,Boy
Rikaan,Peace,Girl
Prashin,Wisdom,Boy
Daniita,Love,Boy
Baraika,Peace,Boy
Demaan,Harmony,Girl
Ishraesh,Divine,Boy
Varudeep,Peace,Girl
Adiviansh,Wisdom,Girl
Aysaika,Victory,Girl
Avtaika,Energy,Boy
Ishtadeep,Light,Girl
Yaviita,Grace,Girl
Arriav,Energy,Boy
Tataika,Victory,Boy
Suvian,Brilliance,Girl
Ishpaali,Divine,Girl
Sumiansh,Divine,Girl
Ayriika,Peace,Girl
Kadin,Harmony,Boy
Kaniita,Divine,Girl
Charuesh,Light,Boy
Shayait,Harmony,Boy
Kivian,Hope,Girl
Avpaav,Victory,Girl
Kimaan,Love,Boy
Lapaika,Brilliance,Girl
Lanaraj,Prosperity,Girl
Napaav,Harmony,Girl
Ompaita,Victory,Boy
Derian,Kindness,Girl
Jamiay,Energy,Girl
Ayshians,Brilliance,Boy
Diraika,Kindness,Girl
Varaesh,Energy,Boy
Jaruansh,Victory,Boy
Aynaa,Light,Girl
Shiniita,Joy,Boy
Gasaika,Prosperity,Boy
Saviav,Victory,Girl
Dalaika,Harmony,Girl
Aamiika,Divine,Girl
Aariya,Love,Girl
Trinaika,Energy,Girl
Davadeep,Energy,Girl
Aykaika,Love,Boy
Aarkaesh,Harmony,Girl
Papaesh,Grace,Boy
Rakaika,Energy,Boy
Javaay,Strength,Boy
Dimiika,Love,Girl
Lapaans,Strength,Girl
Vapaesh,Grace,Boy
Ganideep,Brilliance,Boy
Paviita,Harmony,Boy
Kakaan,Brilliance,Girl
Badiav,Grace,Boy
Ankaay,Peace,Girl
Shiraika,Energy,Girl
Tririika,Kindness,Boy
Vanaansh,Joy,Boy
Aytaan,Grace,Boy
Anviav,Brilliance,Boy
Jakaan,Kindness,Girl
Aapaika,Prosperity,Boy
Avmia,Wisdom,Boy
Supadeep,Energy,Girl
Bhnaita,Victory,Boy
Kakaya,Peace,Boy
Sumia,Divine,Girl
Japadeep,Grace,Boy
Anyaita,Grace,Boy
Praruali,Kindness,Boy
Arpaay,Joy,Girl
Kanaika,Joy,Boy
Shiruit,Prosperity,Girl
Diviali,Joy,Boy
Hakan,Kindness,Girl
Davideep,Kindness,Girl
Deyaya,Victory,Girl
Kimaya,Light,Boy
Aalaans,Grace,Girl
Daniali,Energy,Girl
Mavaansh,Strength,Boy
Bamait,Light,Boy
Ashriit,Grace,Boy
Sudiika,Joy,Girl
Gayan,Love,Boy
Yanin,Wisdom,Boy
Raviya,Strength,Boy
Praviika,Divine,Girl
Aariya,Energy,Boy
Aditaansh,Divine,Boy
Avraans,Brilliance,Girl
Yaruika,Divine,Girl
Omsaesh,Hope,Girl
Viniay,Strength,Boy
Ishviika,Hope,Boy
Nasaay,Peace,Boy
Suriita,Grace,Boy
Ramiita,Wisdom,Girl
Deviit,Strength,Girl
Risaika,Grace,Boy
Lalaa,Hope,Boy
Viyaan,Joy,Boy
Aataansh,Hope,Girl
Rasaraj,Wisdom,Girl
Bataesh,Strength,Boy
Yashiansh,Hope,Boy
Dashiay,Light,Girl
Sakaika,Wisdom,Girl
Basaav,Victory,Girl
Omkaita,Harmony,Girl
Arruansh,Grace,Boy
Sutaika,Wisdom,Boy
Vasaita,Wisdom,Boy
Taniesh,Peace,Boy
Aaviit,Peace,Boy
Kiyaav,Kindness,Boy
Ashdiit,Divine,Girl
Dataesh,Grace,Girl
Aamiita,Grace,Girl
Avpaika,Harmony,Girl
Viyaans,Harmony,Girl
Rishiita,Strength,Boy
Detaa,Joy,Boy
Rasan,Love,Girl
Vinaita,Peace,Girl
Chapaika,Peace,Girl
Rasan,Hope,Girl
Aylaika,Joy,Boy
Arniika,Strength,Girl
Lavaika,Light,Girl
Adiyaika,Harmony,Girl
Havaya,Hope,Girl
Deruansh,Love,Boy
Viruansh,Hope,Girl
Ishpait,Hope,Boy
Anmaika,Prosperity,Girl
Suniika,Victory,Boy
Vashiay,Divine,Girl
Ishraans,Brilliance,Girl
Ishshiika,Victory,Girl
Tritaav,Strength,Girl
Arvaya,Prosperity,Girl
Aamaav,Energy,Boy
Shashiita,Harmony,Girl
Suniali,Wisdom,Boy
Sataav,Peace,Boy
Vamiita,Energy,Boy
Rashiesh,Grace,Girl
Omriya,Wisdom,Boy
Shaniit,Peace,Boy
Garun,Peace,Boy
Omdin,Energy,Boy
Adimiesh,Grace,Girl
Chakaan,Peace,Boy
Mapaali,Grace,Boy
Batan,Divine,Boy
Suviay,Divine,Boy
Jaraans,Love,Boy
Rimaali,Peace,Girl
Chakaansh,Wisdom,Girl
Charaya,Prosperity,Girl
Maruali,Light,Girl
Bataay,Kindness,Girl
Aymian,Peace,Girl
Ishvaika,Brilliance,Boy
Aarniika,Light,Boy
Nashiay,Brilliance,Girl
Kiruit,Peace,Girl
Bhkaav,Energy,Girl
Prariay,Harmony,Boy
Bhshiit,Wisdom,Boy
Viriit,Harmony,Boy
Denideep,Divine,Girl
Ayriika,Harmony,Boy
Bamaans,Light,Boy
Aarniesh,Victory,Girl
Gataali,Energy,Boy
Tasaesh,Love,Boy
Bataita,Wisdom,Boy
Yapaika,Peace,Boy
Adiraita,Light,Boy
Armiraj,Hope,Boy
Rasaali,Joy,Girl
Hashin,Harmony,Girl
Sulaans,Hope,Boy
Rikait,Joy,Girl
Pakadeep,Strength,Girl
Rilaika,Brilliance,Boy
Talaika,Harmony,Boy
Dediika,Wisdom,Girl
Deraya,Light,Boy
Bhtaika,Light,Boy
Bhvaav,Strength,Boy
Haviav,Love,Boy
Adimiika,Love,Boy
Gakaita,Light,Boy
Baraav,Grace,Boy
Adikaan,Love,Girl
Ashlaans,Love,Boy
Aashiika,Peace,Boy
Laniraj,Divine,Boy
Adiniika,Prosperity,Boy
Aarsan,Peace,Girl
Aditaya,Harmony,Girl
Baruika,Energy,Boy
Nariit,Peace,Girl
Harun,Joy,Girl
Jasadeep,Grace,Girl
Makaika,Light,Boy
Chadin,Peace,Boy
Garaita,Wisdom,Boy
Ishniika,Light,Girl
Aarideep,Energy,Boy
Ririita,Light,Boy
Deshiika,Joy,Girl
Yashiika,Divine,Boy
Pamiraj,Peace,Boy
Sapaika,Harmony,Boy
Andiay,Divine,Girl
Masaika,Love,Boy
Adivaika,Grace,Girl
Bhviita,Joy,Boy
Aypaans,Hope,Girl
Ayraay,Strength,Boy
Anladeep,Joy,Boy
Shamaali,Wisdom,Girl
Ayriay,Kindness,Boy
Pradian,Peace,Girl
Bamiika,Divine,Girl
Avraika,Harmony,Girl
Balaita,Energy,Boy
Trishiita,Divine,Girl
Viyaansh,Love,Girl
Trivaa,Strength,Girl
Basaesh,Peace,Girl
Viviay,Wisdom,Boy
Praraa,Grace,Girl
Arpaan,Peace,Girl
Yaruika,Light,Girl
Adishin,Joy,Boy
Ishtaika,Harmony,Girl
Saradeep,Wisdom,Girl
Aditaita,Joy,Girl
Lanaya,Light,Boy
Kikaav,Kindness,Girl
Jasaya,Prosperity,Boy
Kipaesh,Grace,Girl
Japaay,Wisdom,Girl
Saviya,Brilliance,Boy
Anvaika,Victory,Boy
Haniika,Strength,Boy
Aarsaali,Harmony,Girl
Dakaika,Wisdom,Boy
Shiyan,Harmony,Boy
Aaruika,Peace,Boy
Kimiali,Light,Girl
Dirua,Energy,Boy
Takaita,Wisdom,Girl
Sulaika,Hope,Girl
Omdin,Light,Girl
Triraav,Joy,Girl
Shivaan,Strength,Boy
Dapaika,Peace,Girl
Dikaika,Joy,Girl
Variita,Joy,Girl
Raraika,Strength,Girl
Kiyaans,Love,Girl
Vataika,Kindness,Boy
Shiradeep,Victory,Girl
Bhkaika,Harmony,Girl
Radian,Hope,Boy
Ashyaika,Strength,Boy
Mataika,Victory,Boy
Pradian,Divine,Girl
Ayniita,Divine,Girl
Tataay,Peace,Boy
Vimaika,Divine,Boy
Ladiita,Strength,Boy
Ashdia,Light,Boy
Aarnaika,Kindness,Boy
Nasaraj,Grace,Girl
Gamaita,Energy,Girl
Avruita,Energy,Girl
Deyaika,Divine,Boy
Aavaika,Prosperity,Boy
Maraya,Energy,Boy
Dinaika,Kindness,Boy
Vashiraj,Prosperity,Girl
Omtaika,Prosperity,Girl
Ashvin,Light,Girl
Sushiita,Brilliance,Girl
Lariesh,Divine,Girl
Vataa,Divine,Girl
Samiansh,Brilliance,Girl
Bapan,Harmony,Boy
Deshiita,Kindness,Boy
Taniita,Energy,Boy
Arniika,Harmony,Boy
Kaniika,Peace,Girl
Nashiali,Energy,Girl
Omyaraj,Victory,Boy
Chayaya,Hope,Boy
Shanaraj,Wisdom,Girl
Rinaav,Prosperity,Girl
Mapaita,Brilliance,Girl
Laniika,Energy,Girl
Chashiika,Prosperity,Boy
Shiviita,Wisdom,Girl
Saniika,Strength,Girl
Armiika,Kindness,Girl
Aykaesh,Divine,Boy
Galait,Wisdom,Boy
Bhshiika,Harmony,Girl
Dipaans,Brilliance,Girl
Arlaika,Energy,Girl
Suriesh,Energy,Girl
Bhsaa,Peace,Girl
Yaviika,Energy,Girl
Anyaika,Kindness,Boy
Diriita,Brilliance,Girl
Bavaika,Harmony,Boy
Kanin,Harmony,Boy
Yasaansh,Love,Girl
Dekadeep,Prosperity,Boy
Sunaya,Joy,Girl
Manin,Energy,Girl
Maruya,Strength,Boy
Nanaika,Brilliance,Girl
Bhsaan,Love,Girl
Chamiika,Kindness,Girl
Masait,Harmony,Boy
Adiriika,Peace,Boy
Vimians,Victory,Girl
Viruans,Grace,Girl
Arniit,Peace,Girl
Dimaita,Joy,Boy
Ishvan,Divine,Boy
Triria,Grace,Boy
Bhyan,Harmony,Boy
Sunaita,Strength,Girl
Demiit,Joy,Boy
Adishiay,Wisdom,Girl
Ishkaika,Divine,Boy
Sutaya,Hope,Girl
Ishpaay,Kindness,Boy
Diniay,Peace,Girl
Lakaansh,Hope,Boy
Shimaya,Strength,Girl
Javaansh,Grace,Boy
Dasadeep,Love,Boy
Suruit,Grace,Girl
Andin,Grace,Boy
Vimiika,Joy,Boy
Arsaita,Joy,Girl
Aysaans,Hope,Boy
Shapaita,Light,Girl
Anmaans,Joy,Boy
Prania,Kindness,Girl
Omyaika,Joy,Boy
Diniya,Wisdom,Boy
Aamaans,Peace,Girl
Triraika,Energy,Girl
Diruika,Peace,Girl
Praruita,Brilliance,Girl
Nasaita,Wisdom,Boy
Bhraav,Victory,Girl
Lasadeep,Kindness,Boy
Avyadeep,Harmony,Boy
Arraita,Divine,Boy
Karuika,Divine,Girl
Avruans,Peace,Boy
Lapaan,Prosperity,Girl
Laria,Light,Girl
Sukaansh,Love,Boy
Dariay,Divine,Boy
Ashniay,Brilliance,Boy
Pralaika,Light,Boy
Ishtaika,Harmony,Boy
Ishriika,Harmony,Boy
Haviav,Wisdom,Boy
Mashiay,Grace,Girl
Shashiit,Joy,Boy
Kirua,Grace,Boy
Vimaika,Kindness,Boy
Prayaya,Hope,Girl
Kishiita,Wisdom,Girl
Shimaika,Wisdom,Boy
Jaraika,Victory,Girl
Naniika,Wisdom,Girl
Shapan,Peace,Girl
Nalaav,Energy,Girl
Ayyan,Kindness,Girl
Nayaika,Energy,Girl
Pamin,Kindness,Girl
Shiyaya,Wisdom,Boy
Rinadeep,Grace,Boy
Viruav,Prosperity,Girl
Omtaay,Grace,Girl
Bapaa,Light,Girl
Jashiika,Joy,Boy
Vavaay,Brilliance,Boy
Anmiita,Hope,Girl
Takan,Grace,Boy
Pamaansh,Hope,Girl
Haruesh,Strength,Boy
Anmaay,Divine,Boy
Kapaan,Prosperity,Girl
Omshiansh,Kindness,Boy
Dilaika,Prosperity,Boy
Mashiansh,Victory,Girl
Prariya,Strength,Boy
Bhraika,Brilliance,Boy
Vivaika,Divine,Girl
Ansaesh,Light,Boy
Haviita,Joy,Girl
Avmadeep,Hope,Girl
Laraan,Hope,Boy
Lamaa,Strength,Boy
Sukaraj,Hope,Girl
Sulaita,Hope,Girl
Omlaika,Harmony,Boy
Tanaya,Brilliance,Girl
Vasaraj,Divine,Boy
Rapaa,Grace,Girl
Kiraesh,Hope,Boy
Shamiay,Love,Girl
Chasaraj,Light,Girl
Ayviansh,Harmony,Girl
Kayaika,Energy,Girl
Narua,Grace,Girl
Balan,Hope,Girl
Damaya,Energy,Girl
Deruan,Joy,Boy
Pakaans,Hope,Boy
Tavaika,Grace,Boy
Rasaa,Kindness,Boy
Samaa,Grace,Boy
Aaniita,Joy,Girl
Shanaika,Divine,Boy
Bataita,Peace,Girl
Shanaika,Kindness,Girl
Deran,Prosperity,Girl
Banadeep,Harmony,Girl
Riviika,Kindness,Boy
Balaika,Harmony,Boy
Arman,Energy,Boy
Hadiika,Kindness,Boy
Basadeep,Kindness,Boy
Aaman,Kindness,Girl
Kavaav,Brilliance,Boy
Kinaita,Love,Girl
Ashviika,Grace,Boy
Avtaika,Joy,Boy
Vakaesh,Brilliance,Girl
Radideep,Wisdom,Girl
Deruav,Hope,Boy
Ditaa,Grace,Boy
Ishtaans,Love,Girl
Jadiay,Light,Girl
Tririika,Victory,Girl
Kapaya,Grace,Boy
Supan,Hope,Boy
Sushiika,Harmony,Boy
Aardiika,Victory,Boy
Triyaesh,Joy,Girl
Dataita,Harmony,Girl
Aanaika,Brilliance,Boy
Shanaika,Kindness,Girl
Ishmaansh,Wisdom,Girl
Aysaita,Peace,Girl
Garaav,Prosperity,Girl
Bhsaansh,Light,Girl
Manaa,Wisdom,Boy
Aarkaay,Love,Girl
Chaniika,Wisdom,Girl
Tayaraj,Joy,Girl
Daruans,Harmony,Boy
Yakaraj,Harmony,Girl
Daviay,Divine,Girl
Kisaav,Kindness,Girl
Vashiita,Brilliance,Boy
Ayniesh,Peace,Girl
Avlaa,Victory,Boy
Shidiit,Brilliance,Girl
Nasaan,Harmony,Girl
Ririn,Light,Girl
Tasaita,Brilliance,Boy
Jaraika,Victory,Girl
Yamiika,Victory,Girl
Lashiesh,Light,Girl
Ladiita,Harmony,Boy
Kimiraj,Prosperity,Boy
Chamia,Prosperity,Girl
Nalaali,Light,Girl
Vataita,Light,Girl
Dashiya,Victory,Girl
Kivaans,Victory,Boy
Tripaav,Hope,Girl
Aarria,Wisdom,Boy
Denaansh,Kindness,Girl
Ashkaesh,Grace,Boy
Riviita,Love,Girl
Anraika,Harmony,Boy
Aylaav,Harmony,Boy
Saruay,Brilliance,Girl
Karaika,Love,Boy
Bhkan,Divine,Boy
Vimiita,Victory,Boy
Adilaansh,Victory,Boy
Bamin,Joy,Boy
Tadiika,Joy,Boy
Jayaraj,Joy,Girl
Ishriita,Victory,Boy
Ririika,Prosperity,Boy
Baniraj,Prosperity,Girl
Sunideep,Wisdom,Girl
Arruita,Love,Girl
Kipaay,Strength,Girl
Kamiika,Light,Girl
Tanaan,Divine,Girl
Antaika,Divine,Boy
Prania,Victory,Girl
Kariya,Divine,Boy
Rimadeep,Light,Boy
Vamaika,Hope,Girl
Ashnaesh,Brilliance,Girl
Vilaa,Kindness,Girl
Vikaav,Brilliance,Boy
Ashria,Grace,Girl
Dediita,Grace,Boy
Pavian,Victory,Boy
Shilaraj,Divine,Boy
Diriit,Prosperity,Boy
Praraan,Strength,Girl
Sumiika,Prosperity,Girl
Ashlait,Joy,Girl
Vidians,Prosperity,Boy
Pavaa,Prosperity,Boy
Triniika,Strength,Boy
Aanaika,Wisdom,Girl
Vavaika,Energy,Boy
Tripaav,Wisdom,Girl
Suraesh,Harmony,Girl
Riruesh,Love,Girl
Palaika,Victory,Boy
Tatadeep,Grace,Boy
Namiita,Brilliance,Boy
Arraita,Light,Girl
Ishnadeep,Light,Boy
Aaruya,Hope,Girl
Aarriraj,Grace,Boy
Paraita,Brilliance,Girl
Rashians,Joy,Girl
Vanaansh,Prosperity,Girl
Sushiesh,Grace,Girl
Maviita,Prosperity,Girl
Pavian,Harmony,Boy
Kadiita,Peace,Boy
Diniika,Peace,Boy
Maniav,Strength,Boy
Shisaans,Victory,Boy
Lasaali,Harmony,Boy
Avyait,Wisdom,Girl
Charuika,Light,Girl
Ankaa,Brilliance,Boy
Aarviav,Light,Girl
Suvaans,Grace,Boy
Chayaraj,Victory,Boy
Chadiita,Grace,Girl
Riviansh,Victory,Girl
Rashiraj,Prosperity,Girl
Ishsaika,Harmony,Boy
Anshideep,Divine,Girl
Chataika,Brilliance,Boy
Shivaika,Victory,Boy
Dasaa,Divine,Girl
Ranaika,Brilliance,Boy
Vamaraj,Victory,Girl
Anvaesh,Wisdom,Boy
Aarviya,Strength,Boy
Varuesh,Peace,Boy
Trinaav,Brilliance,Girl
Prayaika,Victory,Girl
Shivians,Victory,Girl
Triniita,Victory,Boy
Kidiika,Kindness,Boy
Shavia,Kindness,Girl
Pataay,Light,Boy
Dayaali,Wisdom,Girl
Trisaika,Victory,Girl
Rapaika,Grace,Girl
Chavaita,Joy,Girl
Mamaika,Prosperity,Boy
Trivaya,Victory,Boy
Annaika,Kindness,Girl
Dariali,Victory,Boy
Kavia,Joy,Girl
Kisaesh,Love,Girl
Tavadeep,Love,Boy
Hamaan,Energy,Girl
Arvait,Joy,Boy
Aamiraj,Kindness,Boy
Kimaya,Hope,Boy
Bhmadeep,Grace,Girl
Damideep,Energy,Girl
Hadin,Love,Girl
Karia,Prosperity,Girl
Ashmaansh,Grace,Girl
Arniya,Hope,Boy
Sharuita,Strength,Girl
Chataa,Love,Girl
Arshiali,Divine,Girl
Shavia,Wisdom,Girl
Rimiika,Wisdom,Girl
Ishpaan,Joy,Girl
Savaa,Brilliance,Boy
Hadian,Hope,Girl
Ganaa,Light,Girl
Triyaika,Peace,Boy
Demiita,Joy,Girl
Visaika,Energy,Boy
Javaali,Energy,Girl
Chasaika,Energy,Girl
Desaika,Divine,Boy
Ommiika,Energy,Boy
Aarniraj,Kindness,Girl
Anniita,Harmony,Girl
Kavia,Joy,Boy
Aaviika,Prosperity,Boy
Davaesh,Kindness,Girl
Shataav,Peace,Girl
Trimin,Love,Boy
Halaraj,Divine,Boy
Avraraj,Light,Boy
Pakaika,Divine,Girl
Ravan,Joy,Girl
Bhniit,Hope,Girl
Diman,Harmony,Boy
Kimaika,Energy,Girl
Kadiay,Energy,Girl
Hakaans,Brilliance,Girl
Dadiay,Peace,Boy
Ridiika,Harmony,Boy
Anyaan,Strength,Boy
Ayviesh,Prosperity,Boy
Ardiansh,Brilliance,Boy
Dapait,Love,Girl
Yalaika,Wisdom,Boy
Hayaita,Peace,Girl
Ravadeep,Wisdom,Girl
Kiraika,Prosperity,Boy
Aarmaav,Harmony,Boy
Daruraj,Energy,Boy
Pralait,Strength,Boy
Maruay,Strength,Girl
Prayaay,Joy,Boy
Pravaa,Joy,Boy
Aaryaans,Kindness,Girl
Trishideep,Victory,Girl
Ishshiit,Hope,Girl
Nataan,Prosperity,Boy
Omruav,Hope,Boy
Shisaraj,Prosperity,Girl
Anviali,Light,Boy
Baraav,Prosperity,Boy
Nayaika,Peace,Boy
Damiali,Brilliance,Boy
Nataika,Kindness,Boy
Laraav,Peace,Girl
Dinaan,Light,Boy
Tripaansh,Energy,Girl
Kapaika,Hope,Girl
Triviita,Love,Girl
Adidiesh,Energy,Boy
Arviika,Harmony,Girl
Ashshin,Wisdom,Girl
Adikaa,Brilliance,Boy
Avraesh,Prosperity,Girl
Ashtaika,Divine,Boy
Kiruita,Joy,Girl
Dashiesh,Love,Boy
Yariav,Divine,Girl
Ganaika,Hope,Boy
Namaraj,Peace,Girl
Sushideep,Energy,Boy
Ishruan,Love,Boy
Chashiika,Light,Boy
Aarruika,Harmony,Girl
Lavait,Light,Boy
Sudiika,Victory,Girl
Tayaansh,Prosperity,Boy
Lashiansh,Grace,Girl
Bhyaav,Energy,Boy
Aarmiika,Grace,Boy
Kisaika,Wisdom,Boy
Sayaita,Peace,Boy
Manaansh,Kindness,Girl
Vimaans,Hope,Boy
Arniita,Joy,Boy
Yavaita,Brilliance,Girl
Adikaali,Energy,Boy
Daraya,Joy,Boy
Talaali,Hope,Boy
Ayshiita,Energy,Boy
Sayadeep,Joy,Boy
Prasaav,Wisdom,Boy
Dakaesh,Harmony,Boy
Damaraj,Victory,Girl
Sharaya,Divine,Boy
Ashmaya,Love,Boy
Chavaita,Grace,Boy
Ankaa,Harmony,Girl
Vivaay,Kindness,Boy
Pakaika,Brilliance,Girl
Kamaika,Wisdom,Girl
Vakaika,Brilliance,Girl
Taniit,Grace,Boy
Ashpaita,Light,Boy
Ashlaali,Harmony,Boy
Bhviita,Harmony,Boy
Kimiya,Kindness,Girl
Aaniesh,Brilliance,Boy
Salaan,Divine,Boy
Aytaika,Wisdom,Girl
Savia,Wisdom,Girl
Karaita,Light,Girl
Shaniali,Energy,Boy
Vidiya,Harmony,Girl
Lalaika,Kindness,Boy
Arsaita,Kindness,Boy
Arvin,Brilliance,Girl
Hamiita,Harmony,Boy
Naradeep,Hope,Girl
Paraita,Light,Boy
Lataraj,Brilliance,Boy
Anpaita,Strength,Girl
Sukan,Energy,Girl
Sataan,Strength,Girl
Risaraj,Harmony,Boy
Omdiay,Strength,Girl
Dedideep,Grace,Boy
Aarraans,Joy,Boy
Daraika,Victory,Boy
Diriay,Strength,Girl
Ishlaika,Peace,Girl
Manaika,Victory,Boy
Bamin,Joy,Boy
Shashideep,Peace,Girl
Anmiav,Light,Boy
Bakaika,Kindness,Girl
Anmaika,Energy,Boy
Kisaraj,Grace,Girl
Gavaya,Victory,Boy
Damaita,Strength,Girl
Aryaav,Hope,Girl
Yavians,Kindness,Girl
Anviali,Brilliance,Boy
Ashdiika,Love,Girl
Baruika,Victory,Girl
Malaika,Brilliance,Girl
Aarraika,Strength,Girl
Diviesh,Peace,Girl
Ashnaansh,Divine,Girl
Ashmiika,Peace,Boy
Diruan,Kindness,Boy
Viviika,Victory,Girl
Dipaa,Brilliance,Girl
Gakan,Prosperity,Girl
Devaika,Joy,Girl
Marudeep,Love,Girl
Devaan,Wisdom,Girl
Ishruans,Prosperity,Girl
Lararaj,Grace,Girl
Aashiita,Prosperity,Boy
Ishniika,Joy,Boy
Shashideep,Kindness,Girl
Kilait,Peace,Girl
Aakaesh,Light,Girl
Suniika,Peace,Girl
Adimians,Victory,Boy
Aartadeep,Grace,Girl
Ashtaraj,Kindness,Boy
Shiriali,Kindness,Boy
Badia,Joy,Girl
Avmiav,Light,Girl
Ishlaay,Victory,Boy
Gamaika,Hope,Boy
Nasaay,Divine,Girl
Chamiita,Light,Boy
Haviansh,Hope,Girl
Lavait,Divine,Boy
Aarniansh,Victory,Boy
Deshiika,Brilliance,Girl
Damaika,Victory,Boy
Chaparaj,Wisdom,Girl
Yataika,Victory,Girl
Omvia,Brilliance,Girl
Dirin,Strength,Boy
Takaika,Brilliance,Girl
Navaay,Brilliance,Boy
Diyaan,Love,Girl
Halaika,Kindness,Girl
Kiraika,Strength,Girl
Prataa,Light,Boy
Mashiya,Prosperity,Boy
Aarraya,Light,Boy
Hamaika,Prosperity,Boy
Valaa,Hope,Boy
Trimaali,Hope,Girl
Tashiika,Hope,Girl
Adimian,Kindness,Girl
Ripaay,Peace,Girl
Bhmaika,Wisdom,Boy
Ishraa,Love,Girl
Dataita,Kindness,Boy
Sanaika,Hope,Girl
Chasaay,Grace,Boy
Kamiika,Victory,Boy
Shiriita,Love,Boy
Kilaali,Kindness,Boy
Lakaan,Prosperity,Girl
Ishdideep,Victory,Girl
Anpaika,Energy,Boy
Ashriav,Love,Girl
Ishyaika,Grace,Boy
Tripan,Peace,Boy
Galaansh,Prosperity,Girl
Haniika,Energy,Boy
Andiraj,Love,Boy
Ishyaika,Love,Boy
Ashvaika,Light,Girl
Aryaali,Victory,Boy
Divaan,Prosperity,Girl
Bhruika,Kindness,Boy
Pravaa,Kindness,Boy
Shayan,Joy,Boy
Chaniav,Light,Girl
Nanians,Brilliance,Boy
Armiika,Love,Girl
Sutaans,Peace,Boy
Diyaans,Strength,Girl
Ganiita,Strength,Girl
Ashnaali,Love,Girl
Arlaesh,Light,Boy
Natan,Grace,Girl
Lanan,Strength,Girl
Ayniansh,Grace,Girl
Chashiika,Victory,Boy
Anlaraj,Divine,Boy
Chashiika,Prosperity,Boy
Rirua,Love,Girl
Shikaans,Joy,Boy
Aarmiika,Brilliance,Girl
Omrudeep,Wisdom,Girl
Ishkaita,Kindness,Boy
Pranaita,Hope,Girl
Bamaika,Energy,Boy
Gamaa,Light,Girl
Omyaali,Victory,Boy
Adishiika,Joy,Girl
Vararaj,Divine,Girl
Arlaika,Wisdom,Boy
Pranaraj,Prosperity,Boy
Hayaya,Peace,Boy
Chasait,Love,Boy
Talaika,Energy,Boy
Lamiali,Victory,Boy
Aaniika,Wisdom,Boy
Prariraj,Divine,Boy
Naviika,Wisdom,Girl
Rayaika,Kindness,Girl
Gataya,Kindness,Girl
Vashiya,Grace,Girl
Avpaa,Prosperity,Boy
Daviesh,Hope,Boy
Chaviansh,Wisdom,Girl
Ankaali,Kindness,Boy
Kinian,Harmony,Girl
Dataan,Joy,Girl
Lavians,Prosperity,Boy
Kipaesh,Victory,Boy
Yaraa,Prosperity,Boy
Vimiika,Divine,Boy
Deruesh,Joy,Girl
Yamiika,Victory,Girl
Aarun,Hope,Girl
Trilaans,Brilliance,Boy
Shiraans,Divine,Boy
Dikaa,Love,Boy
Savadeep,Harmony,Girl
Aaryaali,Divine,Boy
Lamiya,Divine,Boy
Anshiraj,Strength,Girl
Ritaika,Wisdom,Girl
Nasaika,Wisdom,Boy
Variika,Peace,Girl
Tavaita,Hope,Boy
Hataya,Grace,Girl
Kiviika,Joy,Boy
Baviraj,Strength,Girl
